unique_id,date,tag,sub_type,type,rating,cost,predicted_ctr
135246862667488,2022-09-24,InApp,Games,Native,PG-17,119,14.49
135246862667536,2022-07-02,Banner,Productivity,non-Native,,196,20.24
135246862667584,2022-12-05,Banner,Productivity,non-Native,PG-17,178,18.96
135246862667632,2022-12-07,InApp,Games,Native,PG-13,118,13.12
135246862667680,2022-07-12,Banner,Games,non-Native,PG-17,183,16.91
135246862667728,2022-11-09,Banner,Games,non-Native,PG-13,175,20.9
135246862667776,2022-12-24,Banner,Games,non-Native,PG-17,230,16.97
135246862667824,2022-11-07,InApp,Productivity,Native,PG-13,181,24.27
135246862667872,2022-11-22,InApp,Games,Native,PG-13,138,20.36
135246862667920,2022-11-20,Banner,Games,non-Native,PG-13,236,18.73
135246862667968,2022-12-29,Banner,Games,non-Native,PG-13,126,14.18
135246862668016,2022-07-27,Banner,Games,non-Native,PG-17,,
135246862668064,2022-04-01,Banner,Games,non-Native,PG-17,153,13.67
135246862668112,2022-08-26,InApp,Games,Native,PG-17,127,17.55
135246862668160,2022-12-15,InApp,Games,Native,PG-13,212,12.77
135246862668208,2022-09-10,InApp,Productivity,Native,PG-13,156,20.58
135246862668256,2022-10-27,InApp,Games,Native,PG-17,186,15.41
135246862668304,2022-12-19,Banner,Games,non-Native,PG-13,116,9.08
135246862668352,2022-10-11,Banner,Games,non-Native,PG-17,178,17.98
135246862668400,2022-11-01,InApp,Games,Native,PG-17,102,13.93
135246862668448,2022-10-03,Banner,Games,non-Native,PG-17,107,16.36
135246862668496,2022-09-01,InApp,Games,Native,PG-17,164,12.49
135246862668544,2022-10-30,InApp,Games,Native,PG-13,246,22.01
135246862668592,,Banner,Games,non-Native,PG-17,103,19.22
135246862668640,2022-09-21,Banner,Games,non-Native,PG-13,199,16.78
135246862668688,2022-09-29,InApp,Games,Native,PG-13,136,13.66
135246862668736,2022-10-01,Banner,Games,non-Native,PG-13,240,17.31
135246862668784,2022-09-02,Banner,Games,non-Native,PG-17,202,12.72
135246862668832,2022-10-27,InApp,Games,Native,PG-13,150,12.17
135246862668880,2022-10-31,InApp,Productivity,Native,PG-17,103,21.14
135246862668928,2022-11-30,Banner,Games,non-Native,PG-17,231,15.15
135246862668976,2022-12-10,InApp,Games,Native,PG-17,167,16.39
135246862669024,2022-10-19,Banner,Productivity,non-Native,PG-17,192,23.82
135246862669072,2022-12-23,InApp,Productivity,Native,PG-17,231,20.29
135246862669120,2022-12-04,Banner,Games,non-Native,PG-17,113,17.04
135246862669168,2022-02-06,InApp,Games,Native,PG-13,183,16.39
135246862669216,2022-09-28,InApp,Games,Native,PG-17,165,21.19
135246862669264,2022-07-08,InApp,Games,Native,PG-13,164,14.71
135246862669312,2022-11-05,Banner,Games,non-Native,PG-17,108,14.49
135246862669408,2022-11-07,Banner,Games,non-Native,PG-17,181,20.28
135246862669456,2023-01-01,Banner,Productivity,non-Native,,,
135246862669504,2022-11-01,Banner,Games,non-Native,PG-17,121,19.86
135246862669552,2022-10-22,InApp,Games,Native,PG-13,129,20.54
135246862669600,2022-12-21,InApp,Games,Native,PG-17,149,15.71
135246862669648,2022-12-29,InApp,Games,Native,PG-13,160,16.97
135246862669696,2022-08-01,InApp,Productivity,Native,PG-13,176,14.4
135246862669744,2022-09-18,Banner,Productivity,non-Native,PG-13,,
135246862669792,2022-08-18,Banner,Games,non-Native,PG-13,137,18.29
135246862669840,2022-10-05,Banner,Productivity,non-Native,PG-17,145,17.25
135246862669888,2022-12-28,InApp,Games,Native,PG-17,,
135246862669936,2022-12-25,InApp,Games,Native,PG-17,178,15.05
135246862669984,2022-09-19,InApp,Games,Native,PG-13,120,12.52
135246862670032,2022-10-18,InApp,Games,Native,PG-13,109,15.8
135246862670080,2022-06-07,Banner,Games,non-Native,PG-13,111,21.16
135246862670128,2022-11-23,Banner,Productivity,non-Native,PG-13,131,17.15
135246862670176,2022-10-20,Interstitial,Games,non-Native,PG-13,159,20.37
135246862670224,2022-12-03,InApp,Games,Native,PG-13,167,17.8
135246862670272,2022-09-30,Banner,Productivity,non-Native,PG-13,147,19.96
135246862670320,2022-04-29,InApp,Productivity,Native,PG-17,167,22.91
135246862670368,2022-10-04,InApp,Games,Native,PG-13,162,16.49
135246862670416,2022-09-30,Banner,Games,non-Native,PG-17,157,14.39
135246862670464,2022-09-06,InApp,Games,Native,PG-13,107,24.77
135246862670512,2022-08-20,Banner,Productivity,non-Native,PG-17,167,22.46
135246862670560,2022-07-25,InApp,Games,Native,PG-13,158,17.78
135246862670608,2022-10-08,Banner,Games,non-Native,PG-13,108,16.78
135246862670656,2022-10-16,Banner,Games,non-Native,PG-13,161,14.76
135246862670704,2022-12-07,Banner,Games,non-Native,PG-13,145,17.89
135246862670752,2022-03-07,InApp,Games,Native,PG-13,191,20.96
135246862670800,2022-11-18,Banner,Games,non-Native,PG-13,143,13.45
135246862670848,2022-12-11,Banner,Games,non-Native,PG-13,,
135246862670896,2022-06-03,InApp,Games,Native,PG-17,171,14.65
135246862670944,2022-09-21,Banner,Productivity,non-Native,PG-17,142,24.06
135246862670992,2022-07-15,InApp,Games,Native,PG-17,160,19.37
135246862671040,2022-10-26,InApp,Games,Native,R,121,17.94
135246862671088,2022-09-25,InApp,Games,Native,PG-13,172,12.67
135246862671136,2022-12-07,Banner,Games,non-Native,PG-17,161,21.3
135246862671184,2022-10-25,InApp,Games,Native,PG-13,176,17.68
135246862671232,2022-08-09,InApp,Games,Native,PG-13,108,18.73
135246862671280,2022-10-12,Banner,Games,non-Native,PG-13,111,14.5
135246862671328,2022-07-07,InApp,Games,Native,PG-17,165,10.25
135246862671376,2022-11-26,Banner,Productivity,non-Native,PG-13,156,22.72
135246862671424,2022-11-28,InApp,Games,Native,PG-17,124,18.69
135246862671472,2022-11-20,Banner,Games,non-Native,PG-13,145,14.56
135246862671520,2022-11-15,Banner,Games,non-Native,PG-13,177,16.64
135246862671568,2022-11-22,InApp,Games,Native,PG-13,194,23.9
135246862671616,2022-12-11,InApp,Productivity,Native,PG-13,121,9.83
135246862671664,2022-12-23,InApp,Productivity,Native,PG-17,117,12.17
135246862671712,2022-11-20,Banner,Productivity,non-Native,PG-13,,
135246862671760,2022-12-20,Interstitial,Games,non-Native,PG-17,117,18.45
135246862671808,2022-08-15,InApp,Games,Native,PG-17,199,21.68
135246862671856,,InApp,Games,Native,PG-13,,
135246862671904,2022-09-13,Banner,Games,non-Native,PG-13,175,14.32
135246862671952,2022-09-25,Banner,Games,non-Native,PG-13,178,17.94
135246862672000,2022-12-19,Interstitial,Games,non-Native,PG-17,189,17.96
135246862672048,2022-03-18,Banner,Games,non-Native,PG-17,130,19.68
135246862672096,2022-10-03,Banner,Games,non-Native,PG-17,229,21.97
135246862672144,2022-12-16,Banner,Productivity,non-Native,PG-17,103,24.49
135246862672192,2022-12-02,InApp,Games,Native,PG-17,154,10.54
135246862672240,2022-12-23,InApp,Games,Native,PG-13,122,10.86
135246862672288,2022-08-28,Banner,Games,non-Native,PG-13,150,16.5
135246862672336,2022-11-25,Banner,Productivity,non-Native,PG-13,132,10.73
135246862672384,2022-09-01,InApp,Productivity,Native,PG-17,110,16.53
135246862672432,2023-01-01,InApp,Productivity,Native,PG-13,167,18.93
135246862672480,2022-10-14,Banner,Games,non-Native,PG-13,159,13.33
135246862672528,2022-09-06,InApp,Games,Native,PG-17,265,16.36
135246862672576,2022-09-22,Banner,Games,non-Native,PG-13,154,18.16
135246862672624,2022-11-23,InApp,Productivity,Native,PG-13,205,17.54
135246862672672,2022-07-25,InApp,Games,Native,PG-17,219,12.35
135246862672720,2022-08-20,Banner,Games,non-Native,PG-13,140,13.53
135246862672768,2022-08-06,InApp,Productivity,Native,PG-17,136,10.93
135246862672816,2022-08-21,InApp,Games,Native,PG-13,175,19.84
135246862672864,2022-08-28,InApp,Games,Native,R,114,11.21
135246862672912,2022-12-04,Banner,Games,non-Native,,105,20.41
135246862672960,2022-12-28,InApp,Productivity,Native,PG-17,129,15.09
135246862673008,2022-11-09,InApp,Games,Native,PG-13,149,17.04
135246862673056,2022-12-03,InApp,Productivity,Native,PG-17,210,20.07
135246862673104,2022-10-20,Banner,Games,non-Native,PG-13,119,17.8
135246862673152,2022-08-25,InApp,Games,Native,PG-13,134,14.7
135246862673200,2022-07-30,Banner,Health,non-Native,PG-17,139,18.89
135246862673248,2022-09-17,Banner,Games,non-Native,PG-17,111,13.8
135246862673296,2022-12-08,Banner,Games,non-Native,R,216,10.98
135246862673344,2022-06-25,InApp,Games,Native,PG-13,188,23.2
135246862673392,2022-08-14,Banner,Games,non-Native,PG-17,153,14.33
135246862673440,2022-11-30,InApp,Games,Native,PG-17,,
135246862673488,2022-05-07,InApp,Games,Native,PG-17,,
135246862673536,,Banner,Productivity,non-Native,PG-17,,
135246862673584,2022-10-16,Banner,Games,non-Native,PG-17,,
135246862673632,2022-11-28,InApp,Productivity,Native,PG-13,,
135246862673680,2022-12-03,InApp,Productivity,Native,PG-13,111,17.3
135246862673728,2022-08-16,InApp,Games,Native,PG-13,156,14.78
135246862673776,2022-07-12,Banner,Productivity,non-Native,PG-13,122,13.5
135246862673824,2022-04-30,Banner,Games,non-Native,PG-17,100,20.41
135246862673872,2022-12-20,Banner,Games,non-Native,PG-17,,
135246862673920,2022-12-24,Banner,Games,non-Native,PG-17,103,11.28
135246862673968,2022-10-04,InApp,Productivity,Native,PG-13,135,9.19
135246862674016,2022-08-16,InApp,Games,Native,PG-17,161,14.66
135246862674064,2022-10-31,Banner,Games,non-Native,PG-17,106,13.61
135246862674112,2022-10-18,InApp,Games,Native,PG-13,191,20.64
135246862674160,2022-06-06,Banner,Games,non-Native,PG-17,123,14.77
135246862674208,2022-11-25,Banner,Games,non-Native,PG-17,112,18.55
135246862674256,2022-09-12,InApp,Productivity,Native,,116,23.74
135246862674304,2022-07-16,InApp,Games,Native,PG-17,104,16.38
135246862674352,2022-06-11,InApp,Games,Native,PG-17,210,17.63
135246862674400,2022-09-20,InApp,Productivity,Native,PG-13,127,16.23
135246862674448,2022-11-08,Interstitial,Games,non-Native,PG-13,155,19.43
135246862674496,,Banner,Games,non-Native,PG-17,,
135246862674544,2022-11-02,Banner,Games,non-Native,PG-13,239,17.27
135246862674592,2022-08-22,InApp,Productivity,Native,PG-13,175,14.29
135246862674640,2022-09-22,InApp,Games,Native,PG-13,164,14.6
135246862674688,2022-06-16,Banner,Games,non-Native,PG-13,139,16.21
135246862674736,2022-07-04,Banner,Games,non-Native,PG-17,133,17.23
135246862674784,2022-12-18,InApp,Productivity,Native,PG-13,,
135246862674832,2022-06-25,Banner,Productivity,non-Native,PG-13,169,12.77
135246862674880,2022-11-05,InApp,Games,Native,PG-13,127,23.07
135246862674928,2022-11-10,InApp,Games,Native,PG-13,153,18.49
135246862674976,2022-11-12,Banner,Productivity,non-Native,PG-13,111,10.17
135246862675024,2022-07-25,Banner,Games,non-Native,PG-17,209,16.24
135246862675072,2022-12-13,InApp,Games,Native,PG-17,105,23.52
135246862675120,2022-10-21,InApp,Productivity,Native,PG-13,113,20.82
135246862675168,2022-10-22,Banner,Games,non-Native,PG-13,135,16.93
135246862675216,2022-10-31,InApp,Productivity,Native,PG-17,217,16.8
135246862675264,2022-12-03,Banner,Games,non-Native,PG-13,107,16.16
135246862675312,2022-11-10,Interstitial,Games,non-Native,PG-17,175,15.47
135246862675360,2022-09-16,Interstitial,Productivity,non-Native,R,132,19.03
135246862675408,2022-10-27,InApp,Games,Native,PG-13,165,17.1
135246862675456,2022-11-22,InApp,Games,Native,PG-17,115,16.18
135246862675504,2022-11-02,InApp,Games,Native,PG-17,184,15.61
135246862675552,,InApp,Games,Native,PG-13,146,19.88
135246862675600,2022-11-06,Banner,Games,non-Native,PG-17,151,12.03
135246862675648,,InApp,Games,Native,PG-17,,
135246862675696,2022-11-25,Banner,Games,non-Native,PG-13,118,23.53
135246862675744,2022-12-22,Banner,Productivity,non-Native,PG-13,141,22.75
135246862675792,2022-12-13,Banner,Games,non-Native,PG-13,124,13.32
135246862675840,2022-07-25,Banner,Games,non-Native,PG-13,131,23.61
135246862675888,2022-10-30,Banner,Games,non-Native,PG-17,170,16.09
135246862675936,2022-10-06,Banner,Games,non-Native,PG-13,249,18.2
135246862675984,2022-06-02,Banner,Games,non-Native,PG-17,127,18.51
135246862676032,2022-07-07,InApp,Games,Native,PG-17,139,12.06
135246862676080,2022-09-19,Banner,Productivity,non-Native,PG-13,122,16.73
135246862676128,2022-11-22,InApp,Games,Native,PG-13,,
135246862676176,2022-06-02,InApp,Games,Native,PG-17,120,16.19
135246862676224,2022-07-05,InApp,Games,Native,PG-17,201,19.34
135246862676272,2022-07-14,Banner,Games,non-Native,PG-17,145,14.49
135246862676320,2022-10-22,InApp,Games,Native,,130,14.67
135246862676368,2022-04-04,Banner,Games,non-Native,PG-17,135,11.69
135246862676416,2022-11-21,InApp,Games,Native,PG-13,114,16.86
135246862676464,2022-12-02,InApp,Games,Native,PG-13,131,14.9
135246862676512,2022-11-29,InApp,Games,Native,PG-13,161,15.58
135246862676560,2022-11-27,Banner,Productivity,non-Native,PG-13,193,23.4
135246862676608,2022-12-10,InApp,Games,Native,PG-13,187,21.32
135246862676656,2022-12-20,InApp,Games,Native,R,109,16.4
135246862676704,2022-12-25,Interstitial,Games,non-Native,PG-17,211,13.55
135246862676752,2022-08-27,InApp,Games,Native,PG-13,131,20.72
135246862676800,2022-12-20,Banner,Games,non-Native,PG-13,147,22.27
135246862676848,2022-08-28,Banner,Productivity,non-Native,PG-13,210,12.73
135246862676896,2022-07-04,Banner,Games,non-Native,PG-17,189,21.23
135246862676944,2022-10-21,Banner,Games,non-Native,PG-17,127,22.62
135246862676992,2022-10-26,InApp,Games,Native,PG-13,150,18.5
135246862677040,2022-12-24,InApp,Games,Native,PG-13,138,13.28
135246862677088,2022-09-27,Banner,Productivity,non-Native,,104,15.78
135246862677136,,InApp,Games,Native,PG-17,181,13.17
135246862677184,2022-11-11,InApp,Games,Native,,144,20.77
135246862677232,2022-09-20,Banner,Games,non-Native,PG-13,142,17.22
135246862677280,2022-12-15,Interstitial,Productivity,non-Native,PG-13,152,21.5
135246862677328,2022-11-09,InApp,Games,Native,PG-13,169,24.1
135246862677376,2022-10-10,Banner,Games,non-Native,PG-13,138,24.37
135246862677424,2022-07-30,InApp,Games,Native,PG-13,122,14.72
135246862677472,2022-03-07,InApp,Productivity,Native,PG-17,128,15.07
135246862677520,2022-12-10,Banner,Games,non-Native,PG-17,134,18.93
135246862677568,2022-12-08,Banner,Productivity,non-Native,PG-17,119,24.33
135246862677616,2022-11-21,Banner,Games,non-Native,PG-13,208,23.94
135246862677664,2022-04-16,InApp,Productivity,Native,PG-13,128,11.73
135246862677712,2022-12-04,InApp,Games,Native,PG-13,196,13.54
135246862677760,2022-04-30,InApp,Games,Native,PG-13,217,20.5
135246862677808,2022-10-01,InApp,Games,Native,PG-13,140,12.68
135246862677856,2022-12-01,InApp,Productivity,Native,PG-17,116,14.7
135246862677904,2022-11-17,InApp,Health,Native,PG-17,117,15.77
135246862677952,2022-12-30,InApp,Productivity,Native,PG-13,104,19.0
135246862678000,2022-11-16,InApp,Games,Native,PG-17,103,14.72
135246862678048,2022-11-20,InApp,Games,Native,PG-13,,
135246862678096,2022-12-28,Banner,Games,non-Native,PG-17,116,16.03
135246862678144,2022-10-15,InApp,Games,Native,PG-17,118,24.18
135246862678192,,Banner,Games,non-Native,PG-13,103,16.24
135246862678240,2022-10-18,InApp,Productivity,Native,PG-17,130,12.4
135246862678288,2022-12-25,Banner,Productivity,non-Native,PG-17,151,10.09
135246862678336,2022-07-08,Banner,Games,non-Native,PG-17,238,9.2
135246862678384,2022-12-01,Banner,Games,non-Native,,,
135246862678432,2022-04-30,InApp,Games,Native,PG-13,108,21.59
135246862678480,,InApp,Productivity,Native,PG-13,132,20.08
135246862678528,2023-01-01,InApp,Games,Native,PG-13,106,19.59
135246862678576,2022-10-01,InApp,Games,Native,PG-17,185,10.11
135246862678624,2022-11-16,InApp,Productivity,Native,PG-13,107,13.84
135246862678672,2022-12-02,InApp,Games,Native,PG-13,103,11.58
135246862678720,2022-07-14,Banner,Productivity,non-Native,PG-17,102,17.11
135246862678768,2022-11-16,Banner,Games,non-Native,PG-17,145,23.68
135246862678816,2022-09-03,Banner,Games,non-Native,PG-13,127,18.04
135246862678864,2022-07-12,InApp,Games,Native,PG-13,132,19.17
135246862678912,,InApp,Games,Native,PG-17,202,18.15
135246862678960,2022-10-09,Banner,Games,non-Native,PG-13,151,18.2
135246862679008,2022-11-02,Banner,Productivity,non-Native,PG-17,238,15.93
135246862679056,2022-10-08,InApp,Games,Native,PG-13,165,19.3
135246862679104,2022-12-11,InApp,Games,Native,PG-17,133,10.63
135246862679152,2022-11-26,Banner,Games,non-Native,PG-13,125,14.46
135246862679200,2022-11-03,Banner,Productivity,non-Native,PG-17,189,19.89
135246862679248,2022-11-07,InApp,Games,Native,PG-17,,
135246862679296,2022-11-23,InApp,Games,Native,PG-13,121,17.31
135246862679344,2022-10-03,Banner,Productivity,non-Native,PG-13,109,16.8
135246862679392,2022-11-17,Banner,Games,non-Native,PG-17,158,19.41
135246862679440,2022-10-28,Banner,Games,non-Native,PG-13,281,13.91
135246862679488,2022-07-04,Banner,Games,non-Native,PG-13,145,15.9
135246862679536,2022-09-28,Interstitial,Productivity,non-Native,PG-13,209,18.55
135246862679584,2022-08-25,Interstitial,Games,non-Native,PG-13,,
135246862679632,,InApp,Games,Native,PG-17,140,19.04
135246862679680,2022-09-08,Banner,Games,non-Native,PG-13,128,23.98
135246862679728,2022-12-22,InApp,Games,Native,PG-13,155,12.53
135246862679824,2022-09-25,InApp,Games,Native,PG-13,222,15.87
135246862679872,2022-08-29,InApp,Games,Native,PG-17,150,15.36
135246862679920,2022-12-24,Banner,Games,non-Native,PG-13,205,17.12
135246862680016,2022-11-29,InApp,Productivity,Native,PG-17,167,17.55
135246884864688,2022-12-14,Banner,Productivity,non-Native,PG-13,223,9.54
135246884865600,2022-12-16,InApp,Productivity,Native,PG-17,108,18.02
135246884865888,2022-09-28,Interstitial,Games,non-Native,PG-17,,
135246884865840,2022-07-08,Banner,Productivity,non-Native,PG-17,149,15.52
135246884865984,2022-07-16,InApp,Productivity,Native,PG-17,147,17.27
135246884866080,2022-05-15,Interstitial,Games,non-Native,PG-13,112,15.93
135246884866128,,InApp,Games,Native,PG-13,131,16.04
135246884865120,2022-12-24,InApp,Games,Native,,198,17.86
135246884865552,2022-06-13,InApp,Games,Native,PG-13,101,15.54
135246884865504,2022-09-18,Banner,Productivity,non-Native,PG-17,101,11.14
135246884864064,2022-09-13,Interstitial,Games,non-Native,PG-13,137,20.87
135246884864784,2022-08-18,Interstitial,Games,non-Native,PG-13,188,15.92
135246884866176,2022-08-15,Banner,Games,non-Native,PG-17,101,19.38
135246884864736,2022-12-20,InApp,Games,Native,PG-13,168,17.53
135246884865216,2022-12-12,InApp,Games,Native,,129,16.25
135246884864928,2022-12-05,InApp,Games,Native,PG-13,168,16.91
135246884864592,2022-11-11,Interstitial,Games,non-Native,PG-13,,
135246884864304,2022-12-02,InApp,Games,Native,,138,19.87
135246884864400,2022-12-29,Banner,Productivity,non-Native,PG-17,148,20.7
135246884864448,2022-11-11,InApp,Productivity,Native,PG-13,164,22.91
135246884864496,,InApp,Games,Native,PG-13,124,11.03
135246884864544,2022-10-11,InApp,Games,Native,PG-17,163,16.22
135246884864256,2022-12-09,InApp,Games,Native,PG-13,116,17.06
135246884864352,2022-12-29,InApp,Games,Native,PG-13,168,19.85
135246884864208,2022-12-13,Banner,Games,non-Native,PG-13,132,14.39
135246884864112,2022-08-24,InApp,Games,Native,PG-13,107,11.87
135246884864160,2022-09-18,Interstitial,Productivity,non-Native,PG-13,115,18.42
135246884865648,2022-03-22,InApp,Games,Native,PG-13,170,21.12
135246884865792,2022-10-08,InApp,Games,Native,PG-17,105,17.35
135246884865744,2022-12-12,InApp,Games,Native,PG-17,216,15.22
135246884865696,2022-03-27,Banner,Games,non-Native,PG-13,,
135246884866032,2022-12-01,Banner,Games,non-Native,PG-17,105,17.13
135246884864880,2022-12-31,InApp,Games,Native,,117,12.91
135246884865024,2022-12-30,InApp,Games,Native,PG-13,114,22.58
